latitude,longitude,X,Y,Zone Number,Zone Letter,depth,mag,magMod,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
38.1441,-118.3742,-13177355.67,4599802.357,11,S,4,1.2,1.2,ml,10,116.78,0.149,0.2143,nn,nn00719497,2020-03-20T02:08:40.892Z,"47km SSE of Hawthorne, Nevada",earthquake,,3.9,0.16,4,reviewed,nn,nn
19.2106667,-155.3888397,-17297806.51,2179754.275,5,Q,33.37,1.86,1.58096,md,47,164,0.02792,0.12,hv,hv71436277,2020-03-19T11:38:35.550Z,"9km E of Pahala, Hawaii",earthquake,0.58,0.91,0.07,5,automatic,hv,hv
60.9086,-147.0215,-16366358.52,8604866.534,6,V,13.5,2.3,2.3,ml,,,,0.67,ak,ak0203mu72vf,2020-03-19T11:37:29.705Z,"44km SW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
61.3387,-150.993,-16808463.87,8704011.875,5,V,63.3,1.2,1.2,ml,,,,0.41,ak,ak0203mu6aao,2020-03-19T11:31:57.231Z,"59km WSW of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
63.2865,-151.2611,-16838308.63,9170848.63,5,V,8.6,1.3,1.3,ml,,,,0.42,ak,ak0203mu60rx,2020-03-19T11:34:08.057Z,"116km W of Cantwell, Alaska",earthquake,,2.1,,,automatic,ak,ak
19.2206669,-155.4243317,-17301757.46,2180933.173,5,Q,32.58,1.8,1.5248,md,42,148,0.03039,0.11,hv,hv71436262,2020-03-19T11:24:42.230Z,"6km ENE of Pahala, Hawaii",earthquake,0.59,0.83,0.06,4,automatic,hv,hv
35.9515,-117.734,-13106088.93,4293949.897,11,S,7.47,0.87,0.87,ml,12,74,0.06794,0.11,ci,ci39107399,2020-03-19T11:22:49.674Z,"16km E of Little Lake, CA",earthquake,0.28,0.74,0.14,9,automatic,ci,ci
58.1848333,-155.3345,-17291757.44,8006245.88,5,V,1.73,-0.62,-0.62,ml,4,226,0.02547,0.01,av,av70878899,2020-03-20T00:26:35.370Z,"95km SE of King Salmon, Alaska",earthquake,0.61,0.58,0.201,4,reviewed,av,av
43.7375,-121.2525,-13497766.56,5424909.161,10,T,-0.66,0.14,0.14,ml,5,140,,0.08,uw,uw61589841,2020-03-19T18:16:27.900Z,"19km ESE of Three Rivers, Oregon",earthquake,1.66,0.7,0.230124146,2,reviewed,uw,uw
35.6636667,-117.483,-13078147.74,4254440.572,11,S,3.8,1.4,1.4,ml,16,163,0.1688,0.16,ci,ci39107391,2020-03-19T14:16:43.820Z,"14km SSW of Searles Valley, CA",earthquake,0.42,1.12,0.207,17,reviewed,ci,ci
40.7376667,-112.08,-12476688.53,4973724.227,12,T,9.75,1.27,1.02872,md,21,57,0.0352,0.11,uu,uu60366422,2020-03-23T19:58:33.110Z,"3km NNE of Magna, Utah",earthquake,0.27,0.44,0.283,15,reviewed,uu,uu
57.8405,-154.5457,-17203948.63,7933885.936,5,V,6.4,1.8,1.8,ml,,,,0.45,ak,ak0203mu1yrn,2020-03-19T11:14:33.158Z,"47km NW of Larsen Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
61.0469,-151.9128,-16910855.54,8636600.097,5,V,82.5,0.8,0.8,ml,,,,0.28,ak,ak0203mu0mfd,2020-03-19T11:06:00.144Z,"52km NW of Nikiski, Alaska",earthquake,,0.8,,,automatic,ak,ak
55.8687,-150.0536,-16703890.34,7532321.818,5,U,4.56,2.7,2.7,ml,,253,2.247,0.66,us,us70008cd0,2020-03-26T06:34:00.040Z,"257km SE of Kodiak, Alaska",earthquake,7.4,8.4,0.06,36,reviewed,us,us
40.7331667,-112.0715,-12475742.31,4973063.125,12,T,9.26,1.59,1.59,ml,21,58,0.02777,0.12,uu,uu60366412,2020-03-23T19:52:40.990Z,"3km NE of Magna, Utah",earthquake,0.28,0.53,0.264,3,reviewed,uu,uu
17.8951,-66.834,-7439926.848,2025273.828,19,Q,11,2.98,2.62928,md,7,238,0.0919,0.06,pr,pr2020079010,2020-03-19T11:19:28.593Z,"10km SSE of Maria Antonia, Puerto Rico",earthquake,0.73,0.5,0.12,3,reviewed,pr,pr
33.5011667,-116.5008333,-12968813.44,3962015.967,11,S,13.51,0.75,0.75,ml,13,121,0.06158,0.09,ci,ci39107383,2020-03-19T10:56:40.040Z,"17km ESE of Anza, CA",earthquake,0.23,0.52,0.125,9,automatic,ci,ci
52.0746667,-176.126,-19606256.64,6813637.427,1,U,-0.3,0.52,0.52,ml,4,212,0.02368,0.06,av,av70878894,2020-03-20T00:17:31.000Z,"42km ENE of Adak, Alaska",earthquake,0.57,0.27,0.153,4,reviewed,av,av
17.9,-66.9456,-7452350.103,2025847.032,19,Q,7,2.35,2.0396,md,6,239,0.1002,0.12,pr,pr2020079011,2020-03-19T11:24:46.490Z,"8km SSW of Guanica, Puerto Rico",earthquake,0.88,0.41,0.03,3,reviewed,pr,pr
36.0085,-98.58666667,-10974617.53,4301791.022,14,S,4.62,1.86,1.86,ml,92,58,0.151170335,0.27,ok,ok2020fnii,2020-03-19T16:04:25.805Z,"23km NW of Watonga, Oklahoma",earthquake,,0.7,0.26,35,reviewed,ok,ok
40.4115,-124.032,-13807179.08,4925921.768,10,T,28.02,1.82,1.54352,md,19,67,0.03652,0.14,nc,nc73355965,2020-03-24T18:36:11.493Z,"12km SSE of Rio Dell, CA",earthquake,0.5,1.01,0.057,9,reviewed,nc,nc
35.9033333,-117.7401667,-13106775.4,4287328.322,11,S,11.04,0.47,0.47,ml,7,181,0.07792,0.09,ci,ci39107375,2020-03-19T14:16:58.364Z,"15km ESE of Little Lake, CA",earthquake,0.85,1.33,0.133,3,reviewed,ci,ci
40.3056667,-121.0768333,-13478211.43,4910460.861,10,T,12.57,1.43,1.17848,md,7,142,0.2357,0.07,nc,nc73355960,2020-03-20T00:11:02.175Z,"4km NNE of Hamilton Branch, CA",earthquake,2.34,5.61,0.276,8,reviewed,nc,nc
33.1941667,-116.1826667,-12933395.3,3921104.796,11,S,4.29,2.17,2.17,ml,75,31,0.04032,0.2,ci,ci39107367,2020-03-25T17:37:03.888Z,"7km NW of Ocotillo Wells, CA",earthquake,0.14,0.4,0.131,65,reviewed,ci,ci
38.1305,-118.3759,-13177544.91,4597877.524,11,S,10.1,0,0,ml,4,290.32,0.158,0.0552,nn,nn00719533,2020-03-20T02:09:31.349Z,"48km SSE of Hawthorne, Nevada",earthquake,,28.9,0,1,reviewed,nn,nn
35.8703333,-117.6855,-13100689.93,4282794.071,11,S,4.83,0.82,0.82,ml,9,81,0.08249,0.07,ci,ci39107359,2020-03-19T10:28:30.323Z,"21km ESE of Little Lake, CA",earthquake,0.24,0.55,0.094,10,automatic,ci,ci
57.9222,-154.55,-17204427.3,7950991.911,5,V,64.9,1,1,ml,,,,0.16,ak,ak0203mtihsb,2020-03-19T10:27:32.298Z,"54km NW of Larsen Bay, Alaska",earthquake,,1.5,,,automatic,ak,ak
37.3931667,-121.781,-13556598.91,4494051.768,10,S,2.47,2.86,2.51696,md,114,28,0.02244,0.08,nc,nc73355955,2020-03-25T12:35:39.074Z,"5km NE of Alum Rock, CA",earthquake,0.1,0.25,0.156,112,reviewed,nc,nc
17.9255,-66.973,-7455400.257,2028830.29,19,Q,6,2.3,1.9928,md,8,231,0.1061,0.16,pr,pr2020079009,2020-03-19T10:31:12.874Z,"8km SW of Guanica, Puerto Rico",earthquake,1,0.4,0.37,5,reviewed,pr,pr
37.4222,-117.083,-13033619.94,4498120.554,11,S,6.2,0.4,0.4,ml,4,218.39,0.187,0.1368,nn,nn00719532,2020-03-20T02:09:29.001Z,"34km SSE of Goldfield, Nevada",earthquake,,8.4,0.44,2,reviewed,nn,nn
19.2075005,-155.3961639,-17298621.84,2179381.035,5,Q,31.85,1.99,1.70264,md,51,164,0.02987,0.11,hv,hv71436202,2020-03-19T10:07:03.520Z,"8km E of Pahala, Hawaii",earthquake,0.56,0.81,0.14,10,automatic,hv,hv
19.3955002,-155.2875061,-17286526.11,2201555.45,5,Q,0.17,1.95,1.6652,md,17,50,0.008211,0.06,hv,hv71436192,2020-03-19T10:00:36.310Z,"6km SW of Volcano, Hawaii",earthquake,0.18,0.25,0.22,9,automatic,hv,hv
46.8648333,-112.4613333,-12519138.36,5920039.267,12,T,15.91,1.46,1.46,ml,7,197,0.145,0.12,mb,mb80385809,2020-03-20T21:38:24.760Z,"19km ESE of Lincoln, Montana",earthquake,2.06,0.64,0.01,3,reviewed,mb,mb
47.0523333,-112.1185,-12480974.33,5950620.386,12,T,13.07,1.16,1.16,ml,10,275,0.143,0.27,mb,mb80385789,2020-03-20T21:39:29.520Z,"36km N of Helena Valley Northwest, Montana",earthquake,4.24,1.76,0.136,2,reviewed,mb,mb
38.1256,-118.3578,-13175530.03,4597184.106,11,S,4.5,0.9,0.9,ml,6,202.04,0.171,0.0426,nn,nn00719531,2020-03-20T02:09:26.668Z,"50km SSE of Hawthorne, Nevada",earthquake,,6.9,0.03,2,reviewed,nn,nn
37.521,-117.741,-13106868.17,4511978.426,11,S,4.8,0.3,0.3,ml,4,249.66,0.239,0.1237,nn,nn00719530,2020-03-20T02:09:24.386Z,"49km WSW of Goldfield, Nevada",earthquake,,11.5,0,1,reviewed,nn,nn
40.7421667,-112.0293333,-12471048.34,4974385.374,12,T,8.31,1.21,1.21,ml,16,63,0.01599,0.09,uu,uu60366332,2020-03-25T17:53:46.830Z,"6km NNW of West Valley City, Utah",earthquake,0.28,0.56,0.156,3,reviewed,uu,uu
32.9023333,-116.9565,-13019538.02,3882347.506,11,S,5.77,1.12,1.12,ml,21,89,0.09707,0.18,ci,ci39107351,2020-03-19T14:17:15.637Z,"6km NNW of Lakeside, CA",earthquake,0.3,1.47,0.107,13,reviewed,ci,ci
40.7416667,-112.0223333,-12470269.1,4974311.911,12,T,7.23,1.29,1.29,ml,15,70,0.01795,0.14,uu,uu60366327,2020-03-25T17:41:53.630Z,"5km NNW of West Valley City, Utah",earthquake,0.37,0.69,0.129,4,reviewed,uu,uu
37.5379,-117.7519,-13108081.55,4514350.688,11,S,4.5,0.5,0.5,ml,6,130.95,0.244,0.1171,nn,nn00719495,2020-03-20T02:08:38.140Z,"49km WSW of Goldfield, Nevada",earthquake,,8,0.22,3,reviewed,nn,nn
60.613,-151.6048,-16876569.14,8537498.626,5,V,54.6,1,1,ml,,,,0.68,ak,ak0203mt08dv,2020-03-19T09:36:42.167Z,"19km WSW of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
19.2094994,-155.4023285,-17299308.08,2179616.67,5,Q,32.4,1.84,1.56224,md,45,154,0.02823,0.13,hv,hv71436167,2020-03-19T09:35:03.430Z,"8km E of Pahala, Hawaii",earthquake,0.52,0.9,0.18,9,automatic,hv,hv
40.7436667,-112.0245,-12470510.3,4974605.766,12,T,8.68,1.62,1.62,ml,25,41,0.01881,0.12,uu,uu60366322,2020-03-23T19:41:51.336Z,"6km NNW of West Valley City, Utah",earthquake,0.24,0.48,0.214,3,reviewed,uu,uu
19.2281666,-155.4373322,-17303204.67,2181817.34,5,Q,38.51,2.19,1.88984,md,35,212,0.03877,0.12,hv,hv71436162,2020-03-19T09:33:24.580Z,"5km ENE of Pahala, Hawaii",earthquake,0.82,1.18,0.14,19,automatic,hv,hv
36.0615,-117.519,-13082155.24,4309086.98,11,S,0.72,1.15,1.15,ml,19,95,0.1423,0.18,ci,ci39107343,2020-03-19T14:17:31.032Z,"34km NNW of Searles Valley, CA",earthquake,0.4,0.58,0.151,14,reviewed,ci,ci
61.7943,-151.219,-16833622.08,8810531.745,5,V,66.8,1.5,1.5,ml,,,,0.71,ak,ak0203msyzom,2020-03-19T09:30:09.655Z,"62km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
31.6597,-104.346,-11615743.59,3718723.39,13,R,5,2.8,2.8,ml,,107,0.382,0.61,us,us70008c1q,2020-03-19T09:46:00.040Z,"70km W of Mentone, Texas",earthquake,1.4,1.9,0.06,36,reviewed,us,us
37.5355,-117.7493,-13107792.12,4514013.766,11,S,4.1,1.1,1.1,ml,11,122.18,0.244,0.181,nn,nn00719491,2020-03-20T02:08:37.047Z,"49km WSW of Goldfield, Nevada",earthquake,,3.5,0.24,4,reviewed,nn,nn
40.7401667,-112.0318333,-12471326.64,4974091.525,12,T,8.86,1.55,1.55,ml,23,41,0.01356,0.15,uu,uu60366312,2020-03-23T19:33:17.007Z,"5km NNW of West Valley City, Utah",earthquake,0.34,0.65,0.113,3,reviewed,uu,uu
63.7549,-150.2298,-16723504.84,9287794.923,5,V,8.3,1.6,1.6,ml,,,,0.66,ak,ak0203msxmie,2020-03-19T09:32:20.488Z,"63km W of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
58.1771667,-155.3846667,-17297341.97,8004627.175,5,V,1.86,-1.09,-1.09,ml,4,236,0.04452,0.01,av,av70878884,2020-03-20T00:07:25.570Z,"93km SE of King Salmon, Alaska",earthquake,0.84,0.48,0.218,4,reviewed,av,av
38.1394,-118.3688,-13176754.54,4599137.117,11,S,3.3,1.6,1.6,ml,10,87.41,0.155,0.1857,nn,nn00719489,2020-03-19T18:02:58.087Z,"48km SSE of Hawthorne, Nevada",earthquake,,3.1,0.27,5,reviewed,nn,nn
61.2154,-150.4171,-16744354.98,8675450.84,5,V,48.6,1.2,1.2,ml,,,,0.35,ak,ak0203mswmcb,2020-03-19T09:19:55.220Z,"27km W of Anchorage, Alaska",earthquake,,1,,,automatic,ak,ak
61.0257,-152.3395,-16958355.57,8631726.691,5,V,103.9,0.8,0.8,ml,,,,0.25,ak,ak0203msw7wx,2020-03-19T09:17:14.282Z,"64km NNE of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
40.7383333,-112.0345,-12471623.49,4973822.162,12,T,9.88,2.29,2.29,ml,29,40,0.01142,0.17,uu,uu60366297,2020-03-23T19:32:46.936Z,"5km NNW of West Valley City, Utah",earthquake,0.35,0.4,0.087,11,reviewed,uu,uu
40.7286667,-112.0735,-12475964.95,4972402.067,12,T,9.75,1.38,1.38,ml,19,56,0.02864,0.13,uu,uu60366292,2020-03-23T19:21:51.760Z,"3km NE of Magna, Utah",earthquake,0.33,0.59,0.247,3,reviewed,uu,uu
61.1796,-149.8144,-16677262.72,8667179.14,6,V,26.5,1.5,1.5,ml,,,,0.6,ak,ak0203msu0wt,2020-03-19T09:06:51.414Z,"6km SE of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
66.3276,-156.9999,-17477148.92,9967087.721,4,W,0,2.3,2.3,ml,,,,0.9,ak,ak0203mskec7,2020-03-19T09:10:32.497Z,"64km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
35.6438333,-117.459,-13075476.07,4251723.407,11,S,2.64,1.83,1.83,ml,25,131,0.05727,0.18,ci,ci39107335,2020-03-19T08:58:44.104Z,"15km SSW of Searles Valley, CA",earthquake,0.4,0.6,0.153,27,automatic,ci,ci
61.9737,-150.7345,-16779687.78,8852909.325,5,V,4.5,1.5,1.5,ml,,,,0.78,ak,ak0203msim5m,2020-03-19T09:00:48.352Z,"44km NW of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
38.777,-122.732,-13662463.74,4689778.888,10,S,1.06,-0.24,-0.38464,md,13,114,0.007241,0.04,nc,nc73355945,2020-03-21T00:02:43.956Z,"2km E of The Geysers, CA",earthquake,0.29,0.53,,1,reviewed,nc,nc
37.5227,-117.76,-13108983.24,4512217.031,11,S,0,0.2,0.2,ml,4,265.44,0.229,0.1315,nn,nn00719529,2020-03-20T02:09:22.547Z,"50km WSW of Goldfield, Nevada",earthquake,,0,0.22,2,reviewed,nn,nn
41.844,-124.3173333,-13838942.24,5137639.969,10,T,8.36,2.32,2.32,ml,7,301,,0.08,uw,uw61589826,2020-03-19T18:35:46.720Z,"13km NW of Crescent City, California",earthquake,0.65,0.91,0.082643843,5,reviewed,uw,uw
19.2078342,-155.3991699,-17298956.46,2179420.372,5,Q,32.83,1.75,1.478,md,43,163,0.02956,0.13,hv,hv71436132,2020-03-19T08:49:00.130Z,"8km E of Pahala, Hawaii",earthquake,0.76,0.9,0.24,3,automatic,hv,hv
35.105,-97.77083333,-10883799.38,4178159.396,14,S,8.43,3.02,3.02,ml,78,44,0,0.3,ok,ok2020fnel,2020-03-25T16:09:14.202Z,"10km WSW of Blanchard, Oklahoma",earthquake,,2.1,0.22,30,reviewed,ok,ok
32.0061667,-116.2116667,-12936623.56,3764120.13,11,S,15.09,1.93,1.93,ml,16,102,0.224,0.21,ci,ci39107327,2020-03-19T16:00:24.195Z,"41km ENE of Ensenada, B.C., MX",earthquake,0.46,0.98,0.146,12,reviewed,ci,ci
17.9171,-66.8351,-7440049.299,2027847.522,19,Q,12,2.24,1.93664,md,7,229,0.0729,0.15,pr,pr2020079008,2020-03-19T09:33:43.148Z,"8km S of Indios, Puerto Rico",earthquake,1.56,0.81,0.07,4,reviewed,pr,pr
52.0738333,-176.1181667,-19605384.64,6813486.487,1,U,7.89,-0.48,-0.48,ml,4,198,0.026,0.14,av,av70878869,2020-03-19T23:50:17.590Z,"42km ENE of Adak, Alaska",earthquake,1.01,1.1,0.067,4,reviewed,av,av
46.8765,-121.7711667,-13555504.27,5921938.975,10,T,-2.69,0.83,0.83,ml,11,98,,0.14,uw,uw61589821,2020-03-19T18:45:15.250Z,"30km NNW of Packwood, Washington",earthquake,0.33,0.62,0.3772971,5,reviewed,uw,uw
17.9165,-66.9881,-7457081.181,2027777.327,19,Q,8,3.19,2.82584,md,7,238,0.1237,0.16,pr,pr2020079007,2020-03-19T09:32:52.716Z,"8km SE of La Parguera, Puerto Rico",earthquake,1.04,1.55,0.25,6,reviewed,pr,pr
60.5486667,-152.735,-17002382.43,8522918.774,5,V,6.98,-0.61,-0.61,ml,4,155,0.04851,0.04,av,av70878889,2020-03-20T00:09:27.030Z,"7km N of Redoubt Volcano, Alaska",earthquake,0.4,0.9,0.193,4,reviewed,av,av
46.203,-122.1883333,-13601943.04,5812940.004,10,T,4.33,-0.11,-0.11,ml,12,105,,0.09,uw,uw61589816,2020-03-19T17:03:44.940Z,"38km NNE of Amboy, Washington",earthquake,0.33,0.46,0.208320337,5,reviewed,uw,uw
47.5955,-114.3265,-12726767.76,6039822.343,11,T,-0.56,-0.38,-0.51568,md,7,102,0.154,0.11,mb,mb80385979,2020-03-21T15:12:53.300Z,"15km W of Pablo, Montana",earthquake,0.36,3.29,0.082,2,reviewed,mb,mb
33.2265,-115.4518333,-12852039.29,3925406.785,11,S,3.16,1.82,1.82,ml,36,54,0.1242,0.27,ci,ci39107319,2020-03-19T17:14:23.737Z,"6km ESE of Niland, CA",earthquake,0.29,0.69,0.157,30,reviewed,ci,ci
38.8310013,-122.8190002,-13672148.56,4697492.788,10,S,1.8,0.77,0.56072,md,21,50,0.01031,0.02,nc,nc73355940,2020-03-19T10:06:02.679Z,"8km NW of The Geysers, CA",earthquake,0.21,0.39,0.1,5,automatic,nc,nc
37.5211,-117.7546,-13108382.11,4511992.461,11,S,7.9,0.4,0.4,ml,8,129.7,0.231,0.1578,nn,nn00719528,2020-03-20T02:09:20.813Z,"50km WSW of Goldfield, Nevada",earthquake,,6.1,0.17,4,reviewed,nn,nn
47.8455,-120.7513333,-13441976.94,6081189.92,10,T,8.1,0.73,0.52328,md,6,179,,0.13,uw,uw61589806,2020-03-19T18:51:26.860Z,"28km NNW of Leavenworth, Washington",earthquake,0.78,0.56,0.077645113,5,reviewed,uw,uw
39.9925,-120.7841667,-13445631.93,4864852.46,10,S,7.25,1.87,1.59032,md,16,112,0.3489,0.11,nc,nc73355925,2020-03-20T02:09:18.478Z,"10km N of Spring Garden, CA",earthquake,0.33,7,0.101,20,reviewed,nc,nc
40.7513333,-112.042,-12472458.39,4975732.283,12,T,9.13,1.76,1.76,ml,33,45,0.0248,0.17,uu,uu60366197,2020-03-23T18:47:08.515Z,"6km NE of Magna, Utah",earthquake,0.29,0.5,0.118,8,reviewed,uu,uu
17.9511,-66.7076,-7425856.064,2031825.679,19,Q,9,3.29,2.91944,md,8,233,0.1367,0.14,pr,pr2020079005,2020-03-20T07:28:25.040Z,"2km S of Tallaboa, Puerto Rico",earthquake,0.84,1.17,0.12,6,reviewed,pr,pr
60.2355,-139.7901,-15561362.75,8452357.044,7,V,0,1.8,1.8,ml,,,,0.95,ak,ak0203mrtf6h,2020-03-19T07:42:02.248Z,"76km N of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
56.9477,-156.2484,-17393492.33,7749436.511,4,V,11.2,1.8,1.8,ml,,,,0.73,ak,ak0203mrsw83,2020-03-19T07:33:48.737Z,"130km NNW of Chirikof Island, Alaska",earthquake,,0.4,,,automatic,ak,ak
40.7271667,-112.0931667,-12478154.24,4972181.725,12,T,10.99,1.45,1.45,ml,18,85,0.04169,0.11,uu,uu60366157,2020-03-23T18:37:28.500Z,"2km NNE of Magna, Utah",earthquake,0.35,0.64,0.24,3,reviewed,uu,uu
66.152,-157.4293,-17524949.51,9918571.161,4,W,9,1.5,1.5,ml,,,,0.96,ak,ak0203mrqlvj,2020-03-19T07:32:07.645Z,"87km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
62.2019,-150.1001,-16709066.7,8907176.08,5,V,19.9,1.3,1.3,ml,,,,0.48,ak,ak0203mrpkcm,2020-03-19T07:19:24.757Z,"13km WNW of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
40.7526,-112.0405,-12472291.41,4975918.422,12,T,10.16,1.2,1.2,ml,,70,0.228,0.33,us,us70008c0h,2020-03-19T22:00:01.040Z,"7km NNW of West Valley City, Utah",earthquake,1.4,8,0.085,18,reviewed,us,us
18.0046,-66.8563,-7442409.272,2038086.974,19,Q,16,2.27,1.96472,md,6,137,0.0373,0.11,pr,pr2020079006,2020-03-19T08:41:12.782Z,"2km ESE of Palomas, Puerto Rico",earthquake,1.1,0.88,0.27,3,reviewed,pr,pr
60.0848,-152.5494,-16981721.53,8418641.923,5,V,86.6,1.6,1.6,ml,,,,0.58,ak,ak0203mronnk,2020-03-19T07:15:32.987Z,"45km SSE of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
35.901,-117.7413333,-13106905.27,4287007.661,11,S,7.97,0.89,0.89,ml,14,60,0.07857,0.12,ci,ci39107311,2020-03-19T07:14:00.638Z,"15km ESE of Little Lake, CA",earthquake,0.23,0.72,0.179,11,automatic,ci,ci
54.124,-165.9441667,-18472820.14,7193675.475,3,U,3.3,-0.92,-0.92,ml,5,119,0.01216,0.13,av,av70878859,2020-03-19T23:33:40.080Z,"11km W of Akutan, Alaska",earthquake,0.6,0.73,0.219,5,reviewed,av,av
35.13733333,-95.36016667,-10615445.2,4182559.892,15,S,7.34,1.64,1.64,ml,25,225,0.109778458,0.18,ok,ok2020fnbf,2020-03-19T16:18:54.147Z,"1km NNE of Quinton, Oklahoma",earthquake,,0.5,0.19,10,reviewed,ok,ok
35.8646667,-117.6693333,-13098890.26,4282015.661,11,S,1.54,0.69,0.69,ml,9,92,0.07609,0.19,ci,ci39107303,2020-03-19T07:03:22.503Z,"23km ESE of Little Lake, CA",earthquake,0.41,1.3,0.211,6,automatic,ci,ci
40.766,-112.0335,-12471512.17,4977887.745,12,T,7.88,1.08,1.08,ml,18,104,0.03905,0.11,uu,uu60366132,2020-03-25T17:43:28.640Z,"8km NNW of West Valley City, Utah",earthquake,0.29,0.85,0.302,2,reviewed,uu,uu
40.7451667,-112.0763333,-12476280.35,4974826.163,12,T,8.1,1.4,1.4,ml,19,93,0.03572,0.14,uu,uu60366127,2020-03-25T17:31:30.200Z,"4km NNE of Magna, Utah",earthquake,0.34,0.91,0.187,3,reviewed,uu,uu
40.767,-112.0693333,-12475501.12,4978034.725,12,T,9.54,1.67,1.67,ml,26,53,0.03319,0.15,uu,uu60366112,2020-03-23T18:35:30.183Z,"6km NNE of Magna, Utah",earthquake,0.27,0.55,0.191,6,reviewed,uu,uu
17.9621,-66.7198,-7427214.162,2033112.893,19,Q,7,2.76,2.42336,md,8,222,0.1393,0.16,pr,pr2020079004,2020-03-19T08:29:07.518Z,"3km S of Tallaboa, Puerto Rico",earthquake,1.02,1.28,0.36,3,reviewed,pr,pr
38.8414993,-122.8255005,-13672872.17,4698993.071,10,S,1.87,0.91,0.69176,md,20,73,0.008323,0.03,nc,nc73355920,2020-03-19T06:59:02.352Z,"9km WNW of Cobb, CA",earthquake,0.22,0.42,0.14,5,automatic,nc,nc
32.9068333,-116.9575,-13019649.34,3882944.161,11,S,6.09,0.92,0.92,ml,21,40,0.06819,0.19,ci,ci39107295,2020-03-19T15:44:45.908Z,"6km NNW of Lakeside, CA",earthquake,0.27,1,0.077,11,reviewed,ci,ci
38.8445015,-122.8268356,-13673020.79,4699422.159,10,S,2.05,0.57,0.37352,md,8,140,0.008972,0.02,nc,nc73355915,2020-03-19T08:50:05.037Z,"9km WNW of Cobb, CA",earthquake,0.31,0.88,,1,automatic,nc,nc
63.0362,-149.6968,-16664171.55,9109132.737,6,V,78.2,1.8,1.8,ml,,,,0.47,ak,ak0203mr5eo4,2020-03-19T06:30:03.670Z,"54km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
40.7708333,-112.0735,-12475964.95,4978598.165,12,T,10.24,1.81,1.81,ml,23,57,0.03521,0.13,uu,uu60366077,2020-03-23T18:27:32.219Z,"7km NNE of Magna, Utah",earthquake,0.26,0.55,0.083,9,reviewed,uu,uu
43.7545,-121.2933333,-13502312.1,5427528.762,10,T,-0.38,0.39,0.39,ml,4,281,,0.05,uw,uw61589796,2020-03-19T19:08:01.010Z,"15km ESE of Three Rivers, Oregon",earthquake,1.16,7.53,0.183496228,2,reviewed,uw,uw
35.7286667,-117.5545,-13086107.08,4263350.271,11,S,1.54,0.87,0.87,ml,9,161,0.09366,0.09,ci,ci39107287,2020-03-19T14:18:17.369Z,"14km WSW of Searles Valley, CA",earthquake,0.32,0.4,0.166,10,reviewed,ci,ci
34.4808333,-120.5536667,-13419972.79,4093550.381,10,S,1.65,2.65,2.65,ml,22,195,0.2272,0.17,ci,ci39107279,2020-03-22T07:56:05.841Z,"20km SSW of Lompoc, CA",earthquake,0.54,1.26,0.113,34,reviewed,ci,ci
37.6478333,-118.899,-13235776.14,4529795.229,11,S,2.36,-0.01,-0.16936,md,7,138,0.008843,0.04,nc,nc73355905,2020-03-19T20:10:48.744Z,"7km E of Mammoth Lakes, CA",earthquake,0.58,1.17,0.243,8,reviewed,nc,nc
38.7956657,-122.7386703,-13663206.28,4692444.558,10,S,1.7,0.74,0.53264,md,16,65,0.0125,0.05,nc,nc73355900,2020-03-19T08:09:04.340Z,"3km NE of The Geysers, CA",earthquake,0.28,0.67,0.15,4,automatic,nc,nc
37.5133,-117.7589,-13108860.78,4510897.751,11,S,2.8,0.1,0.1,ml,3,263.04,0.223,0.0979,nn,nn00719525,2020-03-20T02:09:14.305Z,"51km WSW of Goldfield, Nevada",earthquake,,17,0.34,2,reviewed,nn,nn
40.7761667,-112.0743333,-12476057.71,4979382.153,12,T,9.8,1.49,1.49,ml,26,54,0.03516,0.14,uu,uu60366017,2020-03-23T18:18:47.320Z,"7km NNE of Magna, Utah",earthquake,0.29,0.52,0.059,3,reviewed,uu,uu
36.6838333,-121.2908333,-13502033.8,4395128.376,10,S,6.06,1.66,1.39376,md,34,42,0.03328,0.13,nc,nc73355890,2020-03-24T03:03:04.689Z,"12km SSE of Tres Pinos, CA",earthquake,0.26,0.64,0.287,27,reviewed,nc,nc
